GlyTouCan Id,GlycoDB ID,GlycO,IUPAC,
G09930KG,34241,,-,
G09930KG,27909,,-,
G09930TY,29042,,-,
G09937WI,16093,,-,
G09938IH,18508,,-,
G09940PW,36114,,-,
G09941WK,2322,,-,
G09943TH,18094,,-,
G09945IU,6094,,-,
G09947VE,7501,,-,
G09955UR,22157,,-,
G09956AM,38534,,-,
G09959BC,14314,GOG1268,-,
G09960LX,6414,,-,
G09962WA,18427,,-,
G09964QK,18725,,-,
G09964ZK,30844,,-,
G09966BT,4629,,-,
G09968YF,34139,,-,
G09968YF,25948,,-,
G09969JJ,23761,,-,
G09970XK,872,,-,
G09971YE,4909,,-,
G09987IP,254,,-,
G09987IP,15929,,-,
G09988GX,15287,,-,
G09991CF,17562,,-,
G09994NK,38767,,-,
G09997GI,29208,,-,
G10001HV,14809,,-,
G10005FU,16823,,-,
G10012LW,36286,,-,
G10016UC,6753,,-,
G10019QJ,25908,,-,
G10019ZY,40538,,-,
G10023KT,40064,,-,
G10023VT,19727,,-,
G10025GD,6912,,-,
G10026RE,1081,,-,
G10028CX,31226,,-,
G10028HZ,453,,-,
G10028VU,15118,,-,
G10036ES,8488,,-,
G10036RV,9109,,-,
G10040DS,39331,,-,
G10042GH,26325,,-,
G10046WG,25702,,-,
G10047LL,27677,,-,
G10049EU,9261,,-,
G10053JX,101,,-,
G10057CV,26070,,-,
G10059TC,27736,,-,
G10065EV,33114,,-,
G10069KJ,38542,,-,
G10075HN,21778,,-,
G10078EZ,11578,,-,
G10080RX,35812,,-,
G10089VS,11206,,-,
G10096IE,34349,,-,
G10096QZ,6954,,-,
G10098JR,34377,,-,
G10106TL,17685,,[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-L-Manp-(1->6)-alpha-L-Manp-(1->3)-beta-L-Manp-(1->4)]-beta-D-GlcpNAc-(1->4)-?-D-GlcpNAc(1->,
G10108GZ,21487,,-,
G10109RQ,39440,,-,
G10110QV,38731,,-,
G10110YZ,505,,-,
G10111WY,34098,,-,
G10112QT,10639,GOG1175,-,
G10114VZ,2195,,-,
G10122RQ,40565,,-,
G10123VE,7494,,-,
G10133VD,2655,,-,
G10134LR,16745,,-,
G10137QI,7152,,-,
G10137XF,36015,,-,
G10145JM,609,,-,
G10148CV,8293,,-,
G10148GI,5283,,-,
G10148QK,7762,,-,
G10149FE,22954,,-,
G10153OG,788,,-,
G10158SF,1313,,-,
G10162KH,38851,,-,
G10163TY,8020,,-,
G10169QE,209,,-,
G10169XN,29670,,-,
G10169YF,25550,,-,
G10179FS,1111,,[beta-L-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-L-Manp-(1->6)-beta-L-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-L-Manp-(1->3)-beta-L-Manp-(1->4)]-beta-D-GlcpNAc-(1->4)-D-GlcNAc(?->,
G10180QX,41101,,-,
G10182BB,11189,,-,
G10182XZ,13973,GOG466,-,
G10185IM,25911,,-,
G10187AR,1757,,-,
G10189EJ,21501,,-,
G10189NY,36309,,-,
G10191TO,9499,,-,
G10194GK,21079,,-,
G10197JO,10528,,-,
G10197OY,6514,,-,
G10198MC,16119,,-,
G10203DW,1768,,-,
G10209QU,13971,GOG464,-,
G10210AU,26304,,-,
G10212DI,446,,-,
G10217NL,36932,,-,
G10219AA,1866,GOG135,[beta-D-GlcpNAc-(1->6)-[beta-D-GlcpNAc-(1->2)-alpha-L-Manp-(1->6)]-beta-D-GlcpNAc-(1->2)-alpha-L-Manp-(1->3)-beta-L-Manp-(1->4)]-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc(1->,
G10222CJ,24272,,-,
G10223RO,8172,,-,
G10225UW,32590,,-,
G10226YE,24418,,-,
G10227OE,35919,,-,
G10228AY,32474,,-,
G10228OD,8149,GOG205,-,
G10230DL,33094,,-,
G10231VW,1771,,-,
G10233GL,23,,-,
G10234IQ,31103,,-,
G10234TF,15416,,-,
G10235UA,27451,,-,
G10236SD,1618,,[D-gro-alpha-L-3-deoxy-galNon2ulop5NAc-onic-(2->6)-beta-L-Galp-(1->4)-beta-L-GlcpNAc-(1->2)-alpha-L-Manp-(1->6)-[D-gro-alpha-L-3-deoxy-galNon2ulop5NAc-onic-(2->3)-beta-L-Galp-(1->4)-[alpha-D-Fucp-(1->3)-beta-L-GlcpNAc-(1->4)]-D-gro-alpha-L-3-deoxy-galNon2ulop5NAc-onic-(2->6)-beta-L-Galp-(1->4)-beta-L-GlcpNAc-(1->2)-alpha-L-Manp-(1->3)]-beta-L-Manp-(1->4)]-beta-L-GlcpNAc-(1->4)-L-GlcNAc(?->,
G10236XQ,33458,,-,
G10240SH,30411,,-,
G10240VQ,25326,,-,
G10240VQ,34122,,-,
G10247SJ,19089,,-,
G10254ON,38688,,-,
G10254QG,39506,,-,
G10255XW,1634,,-,
G10258MC,14445,GOG524,-,
G10259IA,19125,,-,
G10260ZB,20618,,-,
G10265II,10266,,-,
G10268EF,6343,,-,
G10270EI,9180,,-,
G10271TX,2107,,-,
G10271ZL,17035,,-,
G10273BH,22072,,-,
G10275DK,10598,,-,
G10276AE,1273,,-,
G10287JP,20120,,-,
G10291UY,2170,,-,
G10292TC,7805,GOG84,-,
G10293PS,10422,,-,
G10295MW,13960,,-,
G10295PJ,28216,,-,
G10296ZC,6564,,-,
G10300BI,32993,,-,
G10300WO,38741,,-,
G10308PQ,13739,,-,
G10311DY,7232,,-,
G10311UC,18501,,-,
G10312CI,33336,,-,
G10312NI,30275,,-,
G10322OF,24359,,-,
G10325TU,28118,,-,
G10328BW,36108,,-,
G10330GF,27213,,-,
G10331BX,36752,,-,
G10333YJ,16475,,-,
G10334HG,7303,,-,
G10335CB,30236,,-,
G10339TL,17990,,-,
G10340BX,12161,,-,
G10347YO,34850,,-,
G10348BO,33905,,-,
G10353SD,12622,,-,
G10356UT,13290,,-,
G10359OW,40257,,-,
G10359XP,6717,,-,
G10361AV,38293,GOG801,-,
G10362LS,36197,,-,
G10363DV,24771,,-,
G10365KY,11911,,-,
G10377CG,3089,,-,
G10379DU,4401,,-,
G10382VG,9004,,-,
G10385EY,14037,,-,
G10392ZR,16459,,-,
G10394GL,30514,,-,
G10396PM,6379,,-,
G10397NC,37925,,-,
G10398XO,15685,,-,
G10400OD,1538,,-,
G10400UC,32734,,-,
G10403NF,7021,,-,
G10407MU,21815,,-,
G10408ZL,39603,,-,
G10409DZ,29298,,-,
G10410FW,636,,-,
G10417PV,6606,,-,
G10417XF,20258,,-,
G10419AP,3670,,-,
G10421KO,29167,,-,
G10422IZ,3961,,-,
G10424KG,31611,,-,
G10425AY,14311,,-,
G10425BY,20719,,-,
G10425SO,8008,,-,
G10426EY,16843,,-,
G10427HO,37820,,-,
G10430NG,18841,,-,
G10432VT,29595,,-,
G10436HW,22296,,-,
G10440SL,31849,,-,
G10444AT,17238,,-,
G10444RV,36590,,-,
G10445AY,98,,-,
G10445TA,18210,,-,
G10448ZR,10603,,-,
G10452DR,18242,,-,
G10452FC,9312,,-,
G10461TS,9594,,alpha-D-NeupAc-(2->2)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-beta-D-GalpNAc-(1->4)-beta-D-Galp-(1->4)-beta-D-Glcp(1->,
G10463IQ,29101,,-,
G10470SE,18349,,[alpha-D-Fucp-(1->6)-[beta-L-Galp-(1->4)-beta-L-GlcpNAc-(1->6)-[D-gro-alpha-L-3-deoxy-galNon2ulop5NAc-onic-(2->3)-beta-L-Galp-(1->4)-beta-L-GlcpNAc-(1->2)-alpha-L-Manp-(1->6)]-[D-gro-alpha-L-3-deoxy-galNon2ulop5NAc-onic-(2->3)-beta-L-Galp-(1->4)-beta-L-GlcpNAc-(1->4)-D-gro-alpha-L-3-deoxy-galNon2ulop5NAc-onic-(2->3)-beta-L-Galp-(1->4)-beta-L-GlcpNAc-(1->2)-alpha-L-Manp-(1->3)]-beta-L-Manp-(1->4)]-beta-L-GlcpNAc-(1->4)-?-L-GlcpNAc(1-]-,
G10475KK,38582,,-,
G10476OD,5095,,-,
G10479NG,1744,,-,
G10479UP,676,,-,
G10481VJ,4162,,-,
G10483PN,8053,,-,
G10487BH,10971,,-,
G10487XU,30088,,-,
G10488WF,5331,,-,
G10491ZZ,32236,,-,
G10498DN,11977,,-,
G10501QH,36993,,-,
G10503FC,34845,,-,
G10503MP,3803,GOG949,beta-D-GlcpA3S-(1->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-beta-D-Glcp(1->,
G10503SF,15020,,-,
G10506TA,31183,,-,
G10507RU,6862,,-,
G10507XI,29918,,-,
G10509HS,3116,,-,
G10509UC,27455,,-,
G10510DQ,15937,,-,
G10513ZV,12796,,-,
G10514NS,6051,,-,
G10517SK,6340,,-,
G10521CV,7202,,-,
G10522IZ,11488,,-,
G10527PR,25452,,-,
G10528IZ,31165,,-,
G10528MR,24832,,-,
G10529ZR,20164,,-,
G10531XP,6206,,-,
G10531YB,37171,,-,
G10534IK,29792,,-,
G10534JP,26478,,-,
G10537IF,12525,,-,
G10539LQ,11892,,-,
G10540LB,13935,,-,
G10544CH,22382,,-,
G10546TY,16002,,-,
G10551MP,10601,,-,
G10552KN,19575,,-,
G10553PX,12136,,-,
G10554WE,34764,,-,
G10563SE,14674,,-,
G10564YG,7255,,-,
G10566NQ,5458,,-,
G10569KY,11630,,-,
G10570VQ,15040,,-,
G10571CF,35146,,-,
G10573FI,2616,,-,
G10575QB,3572,,-,
G10578GY,8332,,-,
G10578QA,37444,,-,
G10579JQ,35015,,-,
G10579ZG,33777,,-,
G10581YA,22032,,-,
G10584MA,29023,,-,
G10586GS,28057,,-,
G10588AZ,4443,,-,
G10590HM,17170,,-,
G10592JH,11972,,-,
G10593CE,19320,,-,
G10594VF,13030,,-,
G10599NM,13628,GOG350,-,
G10602EW,10850,,-,
G10602HV,37977,,-,
G10604KJ,22152,,-,
G10608NX,10753,,-,
G10610DY,31082,,-,
G10610KU,21717,,-,
G10614LX,28454,,-,
G10614LX,33876,,-,
G10614XK,9825,,-,
G10617KL,36689,,-,
G10620XV,27502,,-,
G10621AG,26732,,-,
G10622FO,35473,,-,
G10622IA,34002,,-,
G10623ID,10869,,-,
G10627KR,24685,,-,
G10634VE,29806,,-,
G10636ME,20420,,-,
G10636RL,27090,,-,
G10637WE,19699,,-,
G10643OZ,26919,,-,
G10645PH,33970,,-,
G10646AM,24757,,-,
G10646TQ,5456,,-,
G10647QB,11761,,-,
G10647RQ,39114,,-,
G10647TF,2314,,-,
G10650SI,30976,,-,
G10651WD,36500,,-,
G10659TL,28360,,-,
G10661EG,33776,,-,
G10661EG,28202,,-,
G10662QB,14825,,-,
G10664FL,14500,GOG546,-,
G10664JU,39168,,-,
G10665RH,23345,,-,
G10666VQ,20038,,-,
G10667BH,39532,,-,
G10667NH,11048,,-,
G10670MO,29054,,-,
G10673DD,32564,,-,
G10674CI,18742,,-,
G10674RZ,30086,,-,
G10677SQ,11453,,-,
G10683BS,2046,,-,
G10686ZC,23835,,-,
G10687EF,14340,GOG1271,-,
G10687ET,5977,,-,
G10689ZT,11758,GOG1189,alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-beta-D-Glcp(1->,
G10691MJ,13392,GOG282,-,
G10693ME,1225,,-,
G10694XU,1872,,-,
G10695OR,12279,,-,
G10696JB,32321,,-,
G10698BL,30262,,-,
G10700RM,20270,,-,
G10702DP,7774,,-,
G10706KB,24256,,-,
G10706KM,1395,,-,
G10708TV,36702,,-,
G10709GV,18887,,-,
G10712FZ,52,GOG980,-,
G10713RP,4584,,-,
G10715HR,11015,,-,
G10718SD,2407,,-,
G10719IP,11021,,-,
G10721CS,3807,,-,
G10721QE,20030,,-,
G10721QW,10951,,-,
G10725FM,33619,,-,
G10725II,19773,,-,
G10733HY,13840,GOG403,-,
G10736VG,39918,,-,
G10737JY,10472,,-,
G10738CN,9704,,-,
G10738HY,11968,,-,
G10738NK,9433,,-,
G10739XS,13638,,-,
G10740OF,9728,,-,
G10741VJ,28697,,-,
G10746HE,40775,,-,
G10756ZZ,1242,,-,
G10765FQ,29617,,-,
G10768ZE,4295,,-,
G10770RR,14611,GOG96,-,
G10776PT,32928,,-,
G10776WO,35766,,-,
G10778CL,35666,,-,
G10778MN,38899,,-,
G10779NJ,12979,,-,
G10779YW,26641,,-,
G10785YM,24566,,-,
G10787KO,31654,,-,
G10788ZQ,19951,,-,
G10789DJ,13838,,-,
G10790UK,5616,,-,
G10794HZ,40532,,-,
G10795LU,33198,,-,
G10797LT,27205,,-,
G10805TH,1106,,-,
G10811AO,37201,,-,
G10816LS,9044,,-,
G10816TD,32775,,-,
G10816XY,9222,,-,
G10816YX,19285,,-,
G10818SM,11430,GOG1183,[alpha-L-Galp-(1->3)-alpha-L-Fucp-(1->2)-beta-L-Galp-(1->4)]-beta-L-GlcpNAc-(1->3)-beta-L-Galp-(1->4)-beta-L-Glcp(1->,
G10818TP,19206,,-,
G10819KB,26845,,-,
G10819MQ,26128,,-,
G10821EO,35209,,-,
G10824NW,9696,,-,
G10825NI,13786,,-,
G10828WL,29361,,-,
G10829YS,1215,,-,
G10830AM,15686,,-,
G10831DK,6995,,-,
G10831FE,10978,,-,
G10835DD,8850,,-,
G10840PB,19538,,-,
G10842KO,23455,,-,
G10844WB,3936,,-,
G10845BX,19637,,-,
G10845TQ,7626,,-,
G10846VR,35779,,-,
G10853AV,12975,,-,
G10855NO,28208,,-,
G10859BP,35936,,-,
G10859ES,39571,,-,
G10874KI,35981,,-,
G10875WK,20622,,-,
G10878RX,38523,,-,
G10879FJ,1606,,-,
G10881VB,28887,,[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)-alpha-L-Manp-(1->6)-alpha-L-Manp-(1->3)-beta-L-Manp-(1->4)]-beta-D-GlcpNAc-(1->4)-?-D-GlcpNAc(1->,
G10890CT,27684,,-,
G10893FQ,39210,,-,
G10894NP,21177,,-,
G10894QG,23010,,-,
G10897SV,22892,,-,
G10899AB,38795,,-,
G10899LB,35221,,-,
G10903IC,5180,,-,
G10905GN,12001,,-,
G10911ZB,22689,,-,
G10913FV,8502,GOG936,-,
G10918PA,25219,,-,
G10920IN,31265,,-,
G10925II,20069,,[D-gro-alpha-L-3-deoxy-galNon2ulop5NAc-onic-(2->3)-beta-L-Galp-(1->4)-beta-D-GlcpNAc-(1->6)-D-gro-alpha-L-3-deoxy-galNon2ulop5NAc-onic-(2->3)-beta-L-Galp6S-(1->4)-beta-D-GlcpNAc-(1->3)-beta-L-Galp-(1->3)-?-L-GalpNAc(1-]-,
G10927TS,20581,,-,
G10929MB,15694,,-,
G10935SM,27065,,-,
G10940HZ,35326,,-,
G10940RC,26092,,-,
G10943MK,3662,,-,
G10946YS,20003,,-,
G10947PD,16751,,-,
G10954XM,22876,,-,
G10959TJ,6828,,-,
G10962RY,22769,,-,
G10964LR,192,,-,
G10965EB,38366,GOG875,-,
G10965JM,17985,,-,
G10969GD,4030,,-,
G10970DV,20232,,-,
G10970LW,37480,,-,
G10971JJ,18227,,-,
G10973QG,32465,,-,
G10977IR,25951,,-,
G10979EG,15113,,-,
G10984JH,11703,,-,
G10984VV,20540,,-,
G10986JU,18057,,-,
G10986TH,21802,,-,
G10989IB,15092,,-,
G10992FE,21345,,-,
G10993EM,3180,,[beta-L-Galp-(1->4)-[alpha-D-Fucp-(1->3)-beta-L-GlcpNAc-(1->6)]-beta-L-GlcpNAc-(1->3)-L-GalNAc(?-]-,
G10997FN,38943,,-,
G10997HT,19559,,-,
G10997XR,21063,,-,
G11003VS,19471,,-,
G11006VI,11210,,-,
G11006VI,27849,,-,
G11010AN,13910,GOG434,-,
G11014OW,35672,,-,
G11014ZV,38671,,-,
G11018OT,38451,,-,
G11020EQ,1521,,-,
G11024UW,35930,,-,
G11029IR,9756,,-,
G11031MS,15460,,-,
G11032PR,36013,,-,
G11034PZ,13950,GOG456,-,
G11035GA,19174,,-,
G11040AY,36888,,-,
G11040EI,40421,,-,
G11041AG,13594,,-,
G11041DA,215,GOG8,-,
G11042HO,103,,-,
G11047KC,31503,,-,
G11049II,8320,,-,
G11051CP,21508,,-,
G11052OE,14748,,-,
G11053GQ,3828,,-,
G11053VN,30157,,-,
G11056YB,31614,,-,
G11057TM,8540,,-,
G11065GA,4621,,-,
G11069CP,14383,,-,
G11070DU,26263,,-,
G11071HD,35590,,-,
G11074FA,5889,,-,
G11075DR,19688,,-,
G11078WZ,14133,,-,
G11078XZ,8288,,-,
G11083BR,22793,,-,
G11083DH,20106,,-,
G11087XN,5358,,-,
G11089HW,1433,,-,
G11091XO,13345,,-,
G11092DJ,26669,,-,
G11093YQ,26936,,-,
G11093YQ,34192,,-,
G11100HO,17031,,-,
G11102RZ,21170,,-,
G11105TT,39313,,-,
G11107OX,38386,,-,
G11107QZ,29639,,-,
G11112EF,35011,,-,
G11121EF,16693,,-,
G11122ZF,39977,,-,
G11123SI,37367,,-,
G11123SS,41083,,-,
G11125NI,37199,,-,
G11126GG,6832,,-,
G11131XS,21715,,-,
G11134WS,36666,,-,
G11135AN,3943,,-,
G11135JJ,15202,,-,
G11137JQ,39037,,-,
G11138KZ,38876,,-,
G11144IF,40892,,-,
G11145BM,26535,,-,
G11149YL,35262,,-,
G11156QA,18011,,-,
G11158RU,22681,,-,
G11160HY,40656,,-,
G11161HB,19564,,-,
G11161OD,21443,,-,
G11162ZF,15275,,-,
G11173HB,5015,,-,
G11174ID,7164,,-,
G11176KW,31031,,-,
G11176QN,40077,,-,
G11177IB,41,,-,
G11179WH,8881,,-,
G11180GU,10673,,-,
G11181BE,37377,,-,
G11182SS,21683,,-,
G11185YP,27724,,-,
G11189WY,13342,,-,
G11192KF,32869,,-,
G11193HR,7571,,-,
G11194YL,10817,,-,
G11195UH,25720,,-,
G11196OI,30792,,-,
G11198HA,22006,,-,
G11199WG,25176,,-,
G11201QM,25484,,-,
G11201QY,40102,,-,
G11204NQ,28201,,-,
G11205NR,21814,,-,
G11205RQ,15145,,-,
G11208SX,29783,,-,
G11213NA,20206,,-,
G11222BK,27341,,-,
G11230GK,40809,,-,
G11231EG,27210,,-,
G11232OR,40945,,-,
G11234TE,1347,,-,
G11236BB,15122,,-,
G11243AC,8418,,-,
G11245DR,7313,,-,
G11249YX,15078,,-,
G11251ZH,26180,,-,
G11252OG,21095,,-,
G11253PI,21606,,-,
G11256DQ,10814,,-,
G11259JT,21779,,-,
G11259WE,8183,,-,
G11260MK,27470,,-,
G11260MK,34213,,-,
G11260XI,10328,GOG1211,-,
G11262UC,38077,,-,
G11263YZ,1703,,-,
G11264VO,12675,,-,
G11265IP,7990,,-,
G11266YA,10590,,-,
G11269HO,26024,,-,
G11275IL,21632,,-,
G11276SJ,10387,,-,
G11277XH,38407,,-,
G11278YL,38376,GOG885,-,
G11278ZE,39085,,-,
G11279WP,32554,GOG902,-,
G11282GU,13396,,-,
G11283HA,26082,,-,
G11284RW,30635,,-,
G11286QT,29095,,-,
G11288AY,8707,,-,
G11288PA,23124,,-,
G11288VJ,23392,,-,
G11290LJ,26316,,-,
G11293WM,16117,,-,
G11302UV,1328,,-,
G11306CS,18222,,-,
G11308SS,16667,,-,
G11316QQ,38769,,-,
G11323IS,11322,,-,
G11323LX,38288,GOG796,-,
G11325BQ,37382,,-,
G11326RB,7560,,[alpha-D-NeupAc-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->3)-beta-D-Galp-(1->4)-alpha-L-Fucp-(1->3)-beta-D-GlcpNAc-(1->3)]-beta-D-Galp(1->,
G11327SW,3064,,-,
G11331TM,25946,,-,
G11335BQ,22997,,-,
G11339VV,31388,,-,
G11343FS,26225,,-,
G11343FT,28050,,-,
G11343RZ,25224,,-,
G11346DT,15683,,-,
G11346ER,7874,,-,
G11346TZ,25490,,-,
G11348KO,35721,,-,
G11350UX,19632,,-,
G11355ZT,21349,,-,
G11356UZ,11755,GOG1188,-,
G11358BQ,38760,,-,
G11358JE,6878,,-,
G11362LE,17718,,-,
G11363UU,29435,,-,
G11366CE,37412,,-,
G11367GJ,27866,,-,
G11369PF,40778,,-,
G11373TT,8181,,-,
G11376KE,4415,,-,
G11378GN,16524,,-,
G11378HO,11033,,-,
G11381QY,21821,,-,
G11385LJ,16171,,-,
G11386DK,10003,,-,
G11393HB,22667,,-,
G11398BQ,10889,,-,
G11399KB,34843,,-,
G11399XO,21752,,-,
G11401HK,3435,,-,
G11402JS,6261,,-,
G11402KL,24393,,-,
G11402QP,39200,,-,
G11404BU,9408,,-,
G11405JN,27288,,-,
G11408IC,9190,,-,
G11409DJ,3625,,-,
G11411KB,16185,,-,
G11415CR,30687,,-,
G11417QD,40198,,-,
G11423ZI,19306,,-,
G11425BC,11394,,-,
G11426PJ,25683,,-,
G11428LI,2779,,-,
G11429PC,24042,,-,
G11435JC,30121,,-,
G11436CQ,7587,,-,
G11436ZE,16387,,-,
G11444KC,1657,,-,
G11447FI,17869,,-,
G11448UK,33570,,-,
G11450AP,10620,,-,
G11450BY,1117,,-,
G11450PA,36097,,-,
G11452JI,722,,-,
G11457RF,6417,GOG1242,-,
G11458MU,36379,,-,
G11460AB,7995,GOG88,-,
G11460FH,4992,,-,
G11463YT,40315,,-,
G11466UF,12296,,-,
G11472VN,22688,,-,
G11473PL,10016,,-,
G11473RQ,12372,,-,
G11479AN,20998,,-,
G11482NO,18420,,-,
G11485FX,40321,,-,
G11485ID,2351,GOG1029,-,
G11485OM,8327,,-,
G11487TT,38483,,-,
G11495MF,6566,,-,
G11496BG,40472,,-,
G11497JH,7419,,-,
G11500GM,16827,,-,
G11500SC,30438,,-,
G11504PZ,36608,,-,
G11505YY,12861,,-,
G11508WW,20463,,-,
G11509NE,12198,,-,
G11509RN,2067,GOG140,-,
G11513MH,24576,,-,
G11515CC,38295,GOG803,-,
G11517BH,2547,,-,
G11517IZ,19695,,-,
G11517RT,15839,,-,
G11519LL,450,,-,
G11535IB,8759,GOG225,-,
G11539KN,27716,,-,
G11540FP,32284,,-,
G11540VI,6126,,-,
G11544IH,17048,,-,
G11547BP,38634,,-,
G11547ZR,6328,,-,
G11551UU,30533,,-,
G11553XV,33581,,-,
G11557EQ,4938,,-,
G11560LU,29879,,-,
G11561WH,33736,,-,
G11562QR,38566,,-,
G11562XS,38810,,-,
G11563PZ,18101,,-,
G11565HT,7691,,-,
G11567XB,27047,,-,
G11568DL,35248,,-,
G11568IL,28154,,-,
G11571JL,36044,,-,
G11573NN,37394,,-,
G11574PX,33898,,-,
G11575ON,22445,,-,
G11579RX,31198,,-,
G11594QF,33788,,-,
G11595VF,5282,,-,
G11596DO,18441,,-,
G11605LQ,16275,,-,
G11613VV,14256,,-,
G11614EV,33171,,-,
G11615SW,32822,,-,
G11619JT,29477,,-,
G11619TO,2366,,-,
G11620DZ,25849,,-,
G11627ZK,11464,,-,
G11632MZ,16091,,-,
G11635LG,5394,GOG75,-,
G11635PZ,12905,,-,
G11636EE,17970,,-,
G11637WL,1247,GOG31,-,
G11639GZ,37943,,-,
G11639TI,6410,,-,
G11640CA,36016,,-,
G11640PO,30700,,-,
G11641DW,12209,,-,
G11641JR,21889,,-,
G11643LK,2946,,-,
G11646DZ,24405,,-,
G11647UD,14243,GOG1313,-,
G11651VF,35598,,-,
G11652LA,15957,,-,
G11655BA,32597,,[D-gro-alpha-L-3-deoxy-galNon2ulop5NAc-onic-(2->3)-beta-L-Galp-(1->4)-[alpha-D-Fucp-(1->3)-beta-D-GlcpNAc-(1->3)]-beta-L-Galp-(1->4)-alpha-D-Fucp-(1->3)-?-L-GalpNAc(1-]-,
G11657DN,6877,,-,
G11657PS,1900,,-,
G11658OG,17748,,-,
G11660EE,39935,,-,
G11664AT,21884,,-,
G11667RT,33550,,-,
G11669SL,40225,,-,
G11675PT,16756,,-,
G11679NT,37513,,-,
G11682GJ,30822,,-,
G11684IZ,11987,,-,
G11685NC,10021,,-,
G11687NW,32697,,-,
G11688BP,39027,,-,
G11696PX,19589,,-,
G11700UP,17611,,-,
G11701AD,23062,,-,
G11702LT,19523,,-,
G11702YA,16380,,-,
G11705MN,37486,,-,
G11708TJ,6176,,-,
G11713UG,708,,-,
G11718TM,23889,,-,
G11721NX,9854,,-,
G11734SO,20572,,-,
G11737JS,40150,,-,
G11738HC,31415,,-,
G11739SA,7345,,-,
G11740AG,20066,,-,
G11744QP,26908,,-,
G11745MJ,5932,,-,
G11745XZ,37635,,-,
G11756ZM,7759,,[alpha-L-Manp-(1->3)-alpha-L-Manp-(1->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-L-Manp-(1->3)-beta-L-Manp-(1->4)]-D-GlcNAc(?->,
G11763JR,23830,,-,
G11769DX,8867,,-,
G11777SL,12507,,-,
G11778OZ,39581,,-,
G11778UD,20593,,-,
G11789PD,3309,,-,
G11789TB,8200,,-,
G11795CV,27420,,-,
G11795CV,34209,,-,
G11800WA,39261,,-,
G11803RY,35127,,-,
G11807HH,28831,,-,
G11808GG,26278,,-,
G11811SI,16620,,-,
G11813KV,11239,,-,
G11815LC,29859,,-,
G11818HY,1180,,-,
G11819AO,3304,,-,
G11819NV,10561,,-,
G11822JD,30279,,-,
G11827HH,21608,,-,
G11827PW,13442,GOG299,-,
G11829TU,188,,-,
G11834OY,39344,,-,
G11837CQ,22224,,-,
G11837IG,39628,,-,
G11837XH,17455,,[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-L-Manp-(1->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-L-Manp-(1->3)-?-L-Manp(1-]-,
G11840SC,4256,,-,
G11844EV,40885,,-,
G11844JE,14814,,-,
G11846US,14537,GOG1300,-,
G11857CB,21045,,-,
G11860IR,16806,,-,
G11860RT,13606,,-,
G11863CH,21835,,-,
G11863HW,40622,,-,
G11863ZJ,23247,,-,
G11865ZE,35841,,-,
G11867CJ,18086,,-,
G11869JQ,21440,,-,
G11876JO,18925,,-,
G11876US,22672,,-,
G11877YH,16444,,-,
G11885NX,13521,,-,
G11888UP,3359,,-,
G11889PN,33181,,-,
G11890IM,3385,,-,
G11890IT,5956,,-,
G11890NV,139,,-,
G11890VG,31757,,-,
G11892KR,37609,,-,
G11898SQ,39629,,-,
G11899ZQ,31446,,-,
G11913MG,37768,,-,
G11915AZ,8568,,-,
G11915UT,20014,,-,
G11915YP,15892,,-,
G11916PL,30029,,-,
G11917RM,15006,,-,
G11922GI,1546,GOG1068,-,
G11924MF,7270,,-,
G11926FF,37843,,-,
G11927HN,30210,,-,
G11927IQ,31853,,-,
G11928TH,24791,,-,
G11929CD,32793,,-,
G11929SN,13815,GOG397,-,
G11930TX,20915,,-,
G11932OH,15348,,-,
G11935IZ,38533,,-,
G11936MU,25697,,-,
G11940XR,2395,,-,
G11942BB,32836,,-,
G11942RX,25870,,-,
G11943BP,19959,,-,
G11946RS,3540,,-,
G11948QD,28964,,-,
G11952DL,25882,,-,
G11952XB,25988,,-,
G11953VE,6951,,-,
G11955RC,19474,,-,
G11960UF,17669,,[beta-L-GalpNAc-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-L-Manp-(1->6)-beta-L-GalpNAc-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-L-Manp-(1->3)-beta-L-Manp-(1->4)]-beta-D-GlcpNAc-(1->4)-?-D-GlcpNAc(1->,
G11967GO,17534,,-,
G11970DE,40747,,-,
G11971MR,11557,,-,
